,TARGET,PRODUCT,TARGET_ANGEL,PRODUCT_ANGEL,SAME_ANGEL,PRESENTATION TIME,IMAGE INTERVAL TIME,TRIALS INTERVAL TIME,TARGET_INVERTED,PRODUCT_INVERTED
387,00_chocolate,06_chocolate,1,1,True,800,400.0,3562.084218042325,False,False
388,00_chocolate,07_chocolate,3,1,False,800,400.0,4573.020818589485,False,False
389,07_chocolate,singleton,3,0,,800,,1742.646797722896,False,
390,00_detergent,04_detergent,1,3,False,800,400.0,3408.2244248711886,False,False
391,00_detergent,03_detergent,2,3,False,800,400.0,3516.361798918027,False,False
392,06_detergent,singleton,3,0,,800,,1099.9689072846793,False,
393,01_detergent,singleton,2,0,,800,,2206.577797195771,False,
394,05_detergent,singleton,1,0,,800,,4042.6854754568467,False,
395,04_detergent,singleton,3,0,,800,,2813.8366937861633,False,
396,08_detergent,singleton,2,0,,800,,3195.004282859584,False,
397,06_detergent,singleton,3,0,,800,,1278.1537667458924,False,
398,00_detergent,08_detergent,2,2,True,800,400.0,3195.004282859584,False,False
399,00_detergent,08_detergent,2,2,True,800,400.0,4094.6461547521844,False,False
400,00_chocolate,07_chocolate,3,2,False,800,400.0,728.8252731642774,False,False
401,00_chocolate,03_chocolate,1,3,False,800,400.0,3942.212435458274,False,False
402,00_chocolate,06_chocolate,1,3,False,800,400.0,1066.9452861976251,False,False
403,02_chocolate,singleton,3,0,,800,,4891.437572382359,False,
404,00_chocolate,01_chocolate,2,1,False,800,400.0,3548.4621272657632,False,False
405,00_chocolate,09_chocolate,2,1,False,800,400.0,4271.0071164792325,False,True
406,04_chocolate,singleton,2,0,,800,,3062.6570749705224,False,
407,05_chocolate,singleton,1,0,,800,,1540.344600523996,False,
408,02_chocolate,singleton,3,0,,800,,927.8157197480107,False,
409,00_chocolate,08_chocolate,3,2,False,800,400.0,4045.484250482145,False,False
410,08_detergent,singleton,3,0,,800,,4164.583899829054,False,
411,00_detergent,08_detergent,2,2,True,800,400.0,4906.588637810462,False,False
412,00_detergent,09_detergent,3,3,True,800,400.0,1810.0340065245289,False,False
413,00_detergent,06_detergent,2,2,True,800,400.0,2985.7057354716626,True,False
414,00_detergent,04_detergent,1,2,False,800,400.0,4519.712393659443,False,False
415,00_detergent,08_detergent,2,3,False,800,400.0,2359.9424046248823,True,False
416,04_detergent,singleton,3,0,,800,,2647.382761675903,False,
417,00_detergent,01_detergent,2,1,False,800,400.0,2933.8157187439338,False,False
418,02_detergent,singleton,1,0,,800,,4926.5374650622425,True,
419,00_detergent,01_detergent,3,1,False,800,400.0,1059.5180268561628,False,False
420,00_chocolate,06_chocolate,1,1,True,800,400.0,4920.445065836136,False,False
421,00_chocolate,01_chocolate,2,2,True,800,400.0,4088.628745789869,False,False
422,02_chocolate,singleton,1,0,,800,,4794.167979247123,False,
423,09_chocolate,singleton,1,0,,800,,1806.1522868788218,False,
424,01_chocolate,singleton,2,0,,800,,3548.4621272657632,False,
425,03_chocolate,singleton,2,0,,800,,4932.551687952551,False,
426,00_chocolate,01_chocolate,3,1,False,800,400.0,1992.5729405473012,False,False
427,07_chocolate,singleton,1,0,,800,,3365.125840107763,False,
428,02_chocolate,singleton,3,0,,800,,4974.826321427957,False,
429,06_chocolate,singleton,2,0,,800,,3901.1287982011186,False,
430,01_detergent,singleton,3,0,,800,,3249.8113662443266,False,
431,08_detergent,singleton,2,0,,800,,4212.0652357866,False,
432,00_detergent,06_detergent,1,2,False,800,400.0,3621.519871744903,False,False
433,00_detergent,04_detergent,2,3,False,800,400.0,4487.248406218736,True,False
434,00_detergent,05_detergent,3,1,False,800,400.0,4533.368966667074,False,False
435,08_detergent,singleton,3,0,,800,,4807.6358932196845,False,
436,08_detergent,singleton,2,0,,800,,4611.229124688749,False,
437,00_detergent,01_detergent,3,2,False,800,400.0,3890.1208268354494,False,False
438,06_detergent,singleton,2,0,,800,,4368.0018820088835,False,
439,02_detergent,singleton,1,0,,800,,3580.0743241435025,False,
440,00_chocolate,04_chocolate,2,3,False,800,400.0,4832.021527677703,True,False
441,02_chocolate,singleton,2,0,,800,,4956.730063732824,False,
442,09_chocolate,singleton,3,0,,800,,440.4575274034286,True,
443,09_chocolate,singleton,3,0,,800,,2640.839626205098,False,
444,00_chocolate,01_chocolate,2,3,False,800,400.0,2505.9318326982657,False,False
445,09_chocolate,singleton,3,0,,800,,630.267073414442,True,
446,09_chocolate,singleton,3,0,,800,,542.5028549096326,False,
447,00_chocolate,07_chocolate,3,2,False,800,400.0,4498.727778941418,False,False
448,06_chocolate,singleton,1,0,,800,,3996.566962683409,False,
449,00_chocolate,09_chocolate,2,2,True,800,400.0,2087.127838769631,False,False
450,09_detergent,singleton,3,0,,800,,4993.676448432221,True,
451,05_detergent,singleton,1,0,,800,,4204.701365612682,False,
452,03_detergent,singleton,1,0,,800,,4601.004487397415,False,
453,00_detergent,08_detergent,2,3,False,800,400.0,4212.0652357866,False,False
454,03_detergent,singleton,1,0,,800,,478.0060475308746,False,
455,00_detergent,08_detergent,3,1,False,800,400.0,4807.6358932196845,False,False
456,00_detergent,06_detergent,3,3,True,800,400.0,1278.1537667458924,False,False
457,01_detergent,singleton,2,0,,800,,4032.68043929415,False,
458,00_detergent,02_detergent,2,2,True,800,400.0,1817.240199234738,False,True
459,07_detergent,singleton,1,0,,800,,3428.2257611652994,True,
460,04_chocolate,singleton,2,0,,800,,2714.4872669611063,False,
461,03_chocolate,singleton,1,0,,800,,3575.4666552695585,False,
462,00_chocolate,02_chocolate,2,1,False,800,400.0,2887.202511488141,False,True
463,00_chocolate,03_chocolate,2,2,True,800,400.0,4932.551687952551,False,False
464,00_chocolate,08_chocolate,3,3,True,800,400.0,3409.7707773918273,False,True
465,00_chocolate,07_chocolate,1,3,False,800,400.0,4189.973522773611,False,False
466,06_chocolate,singleton,2,0,,800,,619.122962093048,False,
467,03_chocolate,singleton,1,0,,800,,4302.962655241307,False,
468,01_chocolate,singleton,1,0,,800,,816.370114790059,False,
469,05_chocolate,singleton,1,0,,800,,502.6880975717105,False,
470,00_detergent,02_detergent,2,1,False,800,400.0,2777.675278965902,False,False
471,00_detergent,04_detergent,1,3,False,800,400.0,3758.874730789079,False,False
472,01_detergent,singleton,2,0,,800,,4683.904692836099,False,
473,00_detergent,04_detergent,2,2,True,800,400.0,3969.712481540168,False,False
474,00_detergent,02_detergent,1,2,False,800,400.0,3016.6479472134397,False,False
475,00_detergent,08_detergent,2,3,False,800,400.0,1927.204756983154,False,False
476,09_detergent,singleton,3,0,,800,,4910.88134047832,False,
477,09_detergent,singleton,3,0,,800,,782.2467174299028,False,
478,09_detergent,singleton,1,0,,800,,2561.6764833551306,True,
479,00_detergent,01_detergent,2,3,False,800,400.0,2206.577797195771,False,False
480,03_chocolate,singleton,3,0,,800,,4519.0272189321795,False,
481,00_chocolate,01_chocolate,3,2,False,800,400.0,1075.6161960898949,False,False
482,00_chocolate,07_chocolate,3,1,False,800,400.0,2382.439250043204,False,False
483,07_chocolate,singleton,3,0,,800,,3982.4101668404537,False,
484,00_chocolate,01_chocolate,1,1,True,800,400.0,1072.9431158715115,False,False
485,00_chocolate,02_chocolate,3,3,True,800,400.0,3453.432861106996,False,False
486,00_chocolate,04_chocolate,1,3,False,800,400.0,1617.4757259586925,False,False
487,00_chocolate,06_chocolate,2,2,True,800,400.0,954.9194605331066,True,False
488,00_chocolate,08_chocolate,3,1,False,800,400.0,754.4975481988978,False,False
489,07_chocolate,singleton,1,0,,800,,3431.764042911879,False,
490,00_detergent,03_detergent,2,1,False,800,400.0,1462.531875116624,True,False
491,00_detergent,07_detergent,2,2,True,800,400.0,3812.1051353696985,False,False
492,00_detergent,06_detergent,3,3,True,800,400.0,1272.0808730306019,True,False
493,00_detergent,09_detergent,2,2,True,800,400.0,4127.045065981829,False,True
494,09_detergent,singleton,3,0,,800,,4534.489941198859,False,
495,00_detergent,09_detergent,3,3,True,800,400.0,4910.88134047832,False,False
496,00_detergent,07_detergent,2,2,True,800,400.0,3055.9611387334853,True,False
497,03_detergent,singleton,2,0,,800,,3614.2457287118827,False,
498,02_detergent,singleton,3,0,,800,,4900.38835357625,False,
499,00_detergent,01_detergent,3,1,False,800,400.0,3067.021976295438,False,False
500,00_chocolate,04_chocolate,3,3,True,800,400.0,3052.7027471934985,False,False
501,00_chocolate,05_chocolate,1,2,False,800,400.0,4226.670072305671,False,False
502,04_chocolate,singleton,3,0,,800,,1546.4631982099052,False,
503,00_chocolate,03_chocolate,3,3,True,800,400.0,4919.859635761176,True,False
504,03_chocolate,singleton,2,0,,800,,3687.55445543225,True,
505,03_chocolate,singleton,2,0,,800,,1032.7403959363623,False,
506,00_chocolate,02_chocolate,1,1,True,800,400.0,668.3908698721445,False,False
507,00_chocolate,05_chocolate,1,1,True,800,400.0,2521.1348167219526,False,False
508,08_chocolate,singleton,1,0,,800,,2605.2375399856624,False,
509,00_chocolate,01_chocolate,2,2,True,800,400.0,4677.773741210704,False,False
510,03_detergent,singleton,2,0,,800,,4045.5024228874263,False,
511,00_detergent,02_detergent,1,3,False,800,400.0,894.3827252669302,False,False
512,00_detergent,07_detergent,3,1,False,800,400.0,3614.6823967367973,False,False
513,05_detergent,singleton,2,0,,800,,2821.18116446312,True,
514,01_detergent,singleton,2,0,,800,,4902.973610346828,False,
515,09_detergent,singleton,3,0,,800,,1885.914354826907,False,
516,09_detergent,singleton,3,0,,800,,2835.680230549312,False,
517,04_detergent,singleton,3,0,,800,,2074.332329306796,False,
518,03_detergent,singleton,3,0,,800,,4440.459236764141,False,
519,00_detergent,01_detergent,3,2,False,800,400.0,2563.5552443455344,False,True
520,02_chocolate,singleton,2,0,,800,,4571.079313080181,False,
521,00_chocolate,06_chocolate,3,2,False,800,400.0,1750.135736748586,False,False
522,00_chocolate,04_chocolate,1,3,False,800,400.0,1131.7330571448533,False,True
523,00_chocolate,07_chocolate,3,3,True,800,400.0,1282.576511967084,False,False
524,00_chocolate,05_chocolate,1,3,False,800,400.0,1540.344600523996,False,False
525,00_chocolate,06_chocolate,3,2,False,800,400.0,1542.6651060508468,False,False
526,00_chocolate,05_chocolate,2,1,False,800,400.0,4634.147845568124,True,False
527,00_chocolate,04_chocolate,1,2,False,800,400.0,3124.966491375815,True,False
528,00_chocolate,03_chocolate,3,2,False,800,400.0,4519.0272189321795,False,False
529,00_chocolate,02_chocolate,2,2,True,800,400.0,4571.079313080181,False,False
530,00_detergent,03_detergent,2,2,True,800,400.0,1677.8215113816555,False,False
531,00_detergent,09_detergent,1,3,False,800,400.0,4998.031495651355,False,False
532,00_detergent,08_detergent,3,2,False,800,400.0,2321.1054757006214,False,False
533,08_detergent,singleton,1,0,,800,,1053.3776213479973,False,
534,00_detergent,09_detergent,1,3,False,800,400.0,1389.0293649482699,False,False
535,07_detergent,singleton,1,0,,800,,4142.33967336833,False,
536,00_detergent,04_detergent,1,3,False,800,400.0,2078.919396270768,False,False
537,00_detergent,09_detergent,1,2,False,800,400.0,2720.3638721019397,False,False
538,00_detergent,08_detergent,2,2,True,800,400.0,3648.2283615689616,False,False
539,00_detergent,01_detergent,3,3,True,800,400.0,4162.9618174177995,False,False
540,00_chocolate,02_chocolate,3,2,False,800,400.0,4891.437572382359,False,False
541,08_chocolate,singleton,2,0,,800,,3164.4893078640266,False,
542,09_chocolate,singleton,2,0,,800,,4271.0071164792325,False,
543,08_chocolate,singleton,2,0,,800,,2416.010976746702,True,
544,07_chocolate,singleton,3,0,,800,,728.8252731642774,False,
545,00_chocolate,01_chocolate,3,1,False,800,400.0,1140.6596569463477,True,False
546,01_chocolate,singleton,1,0,,800,,1072.9431158715115,False,
547,00_chocolate,05_chocolate,1,1,True,800,400.0,4554.637736061404,False,False
548,00_chocolate,05_chocolate,3,2,False,800,400.0,1263.521000923735,False,True
549,05_chocolate,singleton,2,0,,800,,1204.5140668761385,False,
550,07_detergent,singleton,2,0,,800,,4988.0673663704765,False,
551,08_detergent,singleton,3,0,,800,,3775.473631307676,False,
552,00_detergent,07_detergent,2,2,True,800,400.0,4307.3405053048755,True,False
553,00_detergent,09_detergent,3,2,False,800,400.0,1808.347210051069,False,False
554,00_detergent,07_detergent,1,2,False,800,400.0,1763.0047135829202,False,False
555,00_detergent,02_detergent,1,3,False,800,400.0,4123.266773028947,False,False
556,00_detergent,05_detergent,2,3,False,800,400.0,2821.18116446312,False,False
557,00_detergent,08_detergent,2,1,False,800,400.0,4611.229124688749,False,False
558,00_detergent,03_detergent,3,3,True,800,400.0,4440.459236764141,False,False
559,00_detergent,02_detergent,3,1,False,800,400.0,1566.5333741318348,False,False
560,00_chocolate,06_chocolate,2,3,False,800,400.0,4004.035904081576,True,False
561,00_chocolate,05_chocolate,3,1,False,800,400.0,4974.277079159932,False,False
562,00_chocolate,03_chocolate,1,2,False,800,400.0,3265.0796404201774,True,False
563,03_chocolate,singleton,1,0,,800,,4595.65558885312,False,
564,00_chocolate,03_chocolate,1,1,True,800,400.0,2381.2177661619803,False,True
565,00_chocolate,08_chocolate,2,1,False,800,400.0,4049.1765521624825,False,False
566,00_chocolate,09_chocolate,3,1,False,800,400.0,2630.846216281154,True,False
567,00_chocolate,03_chocolate,3,3,True,800,400.0,4277.062242535654,False,False
568,00_chocolate,01_chocolate,1,2,False,800,400.0,4870.096061433946,False,False
569,00_chocolate,06_chocolate,1,3,False,800,400.0,576.551613150089,False,False
570,05_detergent,singleton,1,0,,800,,3856.6070558783144,False,
571,05_detergent,singleton,3,0,,800,,2581.28354076972,True,
572,00_detergent,01_detergent,3,2,False,800,400.0,1621.1759686091707,False,False
573,00_detergent,04_detergent,3,3,True,800,400.0,633.7021101938162,False,False
574,00_detergent,09_detergent,3,1,False,800,400.0,4534.489941198859,False,False
575,09_detergent,singleton,2,0,,800,,1188.9794734075983,False,
576,02_detergent,singleton,2,0,,800,,2781.7069271974765,False,
577,00_detergent,07_detergent,2,3,False,800,400.0,4988.0673663704765,False,False
578,05_detergent,singleton,2,0,,800,,906.6919729385085,False,
579,01_detergent,singleton,3,0,,800,,1248.6984463165593,False,
580,00_chocolate,07_chocolate,1,3,False,800,400.0,3126.5222058854706,False,False
581,00_chocolate,09_chocolate,3,2,False,800,400.0,674.7484186437139,False,False
582,00_chocolate,02_chocolate,2,3,False,800,400.0,4956.730063732824,False,False
583,05_chocolate,singleton,3,0,,800,,2796.354485654723,False,
584,00_chocolate,07_chocolate,1,3,False,800,400.0,2758.297174174385,False,False
585,00_chocolate,08_chocolate,2,2,True,800,400.0,2334.975751409591,True,False
586,00_chocolate,01_chocolate,1,3,False,800,400.0,882.0052082766645,False,False
587,02_chocolate,singleton,2,0,,800,,594.988491940602,False,
588,00_chocolate,08_chocolate,3,2,False,800,400.0,590.0779512046881,False,True
589,02_chocolate,singleton,3,0,,800,,1618.2277023695126,False,
590,09_detergent,singleton,3,0,,800,,1808.347210051069,False,
591,04_detergent,singleton,2,0,,800,,4970.049424464993,False,
592,00_detergent,06_detergent,3,2,False,800,400.0,1775.075698025952,False,False
593,00_detergent,07_detergent,3,3,True,800,400.0,3289.1298593091574,False,False
594,08_detergent,singleton,1,0,,800,,2884.374016135639,False,
595,03_detergent,singleton,2,0,,800,,3492.007599338285,False,
596,02_detergent,singleton,2,0,,800,,2364.1483634384467,False,
597,08_detergent,singleton,2,0,,800,,3648.2283615689616,False,
598,00_detergent,01_detergent,3,3,True,800,400.0,3249.8113662443266,False,False
599,00_detergent,01_detergent,2,3,False,800,400.0,3328.0798807567216,False,False
600,09_chocolate,singleton,2,0,,800,,3185.142858701776,True,
601,00_chocolate,06_chocolate,2,3,False,800,400.0,2728.908599924102,False,False
602,06_chocolate,singleton,1,0,,800,,576.551613150089,False,
603,05_chocolate,singleton,2,0,,800,,4764.591998132755,False,
604,00_chocolate,02_chocolate,2,1,False,800,400.0,535.5565603055095,False,False
605,00_chocolate,05_chocolate,1,1,True,800,400.0,2862.091527361118,False,True
606,00_chocolate,08_chocolate,3,1,False,800,400.0,2467.5740748776957,False,False
607,00_chocolate,07_chocolate,3,1,False,800,400.0,3868.9610885261004,False,False
608,07_chocolate,singleton,1,0,,800,,4189.973522773611,False,
609,08_chocolate,singleton,3,0,,800,,1100.4845276850315,False,
610,05_detergent,singleton,3,0,,800,,613.031136594632,True,
611,02_detergent,singleton,3,0,,800,,2139.322131635617,False,
612,04_detergent,singleton,3,0,,800,,2767.84510925562,False,
613,00_detergent,03_detergent,2,2,True,800,400.0,4045.5024228874263,False,False
614,09_detergent,singleton,1,0,,800,,1389.0293649482699,False,
615,00_detergent,06_detergent,2,1,False,800,400.0,2298.477967249559,True,False
616,01_detergent,singleton,3,0,,800,,4858.091532244708,False,
617,00_detergent,09_detergent,3,2,False,800,400.0,1885.914354826907,False,False
618,05_detergent,singleton,3,0,,800,,3004.1343027112216,False,
619,00_detergent,07_detergent,1,2,False,800,400.0,2859.7944806822675,True,False
620,00_chocolate,03_chocolate,1,1,True,800,400.0,551.8350106366707,False,False
621,00_chocolate,04_chocolate,3,3,True,800,400.0,4587.825572772328,False,False
622,01_chocolate,singleton,3,0,,800,,1140.6596569463477,False,
623,00_chocolate,06_chocolate,3,1,False,800,400.0,823.3412746552433,False,True
624,00_chocolate,04_chocolate,3,3,True,800,400.0,1546.4631982099052,False,False
625,00_chocolate,05_chocolate,2,2,True,800,400.0,4448.996696513948,False,True
626,03_chocolate,singleton,1,0,,800,,498.8933439420531,False,
627,05_chocolate,singleton,3,0,,800,,1758.868797906553,False,
628,08_chocolate,singleton,3,0,,800,,2319.2492726528835,False,
629,00_chocolate,09_chocolate,3,2,False,800,400.0,630.267073414442,False,False
630,09_detergent,singleton,2,0,,800,,4828.8558108575235,True,
631,06_detergent,singleton,2,0,,800,,2298.477967249559,False,
632,00_detergent,08_detergent,2,3,False,800,400.0,627.5005237367443,False,False
633,00_detergent,05_detergent,3,3,True,800,400.0,3004.1343027112216,False,False
634,00_detergent,03_detergent,3,2,False,800,400.0,1456.9024304732302,False,False
635,07_detergent,singleton,3,0,,800,,4500.097128829399,False,
636,05_detergent,singleton,1,0,,800,,1812.0680285879762,False,
637,00_detergent,08_detergent,2,3,False,800,400.0,587.3988265156215,False,False
638,00_detergent,09_detergent,2,1,False,800,400.0,4828.8558108575235,False,False
639,00_detergent,04_detergent,3,2,False,800,400.0,2767.84510925562,False,False
640,02_chocolate,singleton,3,0,,800,,3268.8738473491076,False,
641,03_chocolate,singleton,1,0,,800,,3942.212435458274,False,
642,00_chocolate,09_chocolate,3,3,True,800,400.0,1866.6801386603172,False,False
643,00_chocolate,07_chocolate,2,1,False,800,400.0,690.4857452905795,False,False
644,00_chocolate,09_chocolate,2,2,True,800,400.0,2119.7061655624157,False,False
645,04_chocolate,singleton,1,0,,800,,1131.7330571448533,False,
646,00_chocolate,02_chocolate,3,1,False,800,400.0,1618.2277023695126,False,False
647,06_chocolate,singleton,2,0,,800,,757.9061036165757,False,
648,09_chocolate,singleton,3,0,,800,,674.7484186437139,False,
649,01_chocolate,singleton,2,0,,800,,2617.5739893134264,False,
650,04_detergent,singleton,1,0,,800,,2923.7883421113625,False,
651,00_detergent,03_detergent,2,2,True,800,400.0,461.39105345916266,False,False
652,01_detergent,singleton,2,0,,800,,3059.3146763271748,False,
653,07_detergent,singleton,2,0,,800,,2375.9230975369805,False,
654,02_detergent,singleton,1,0,,800,,894.3827252669302,False,
655,04_detergent,singleton,2,0,,800,,4601.878308061645,False,
656,06_detergent,singleton,3,0,,800,,1085.2187630350727,False,
657,05_detergent,singleton,1,0,,800,,4317.820319079678,False,
658,06_detergent,singleton,3,0,,800,,3060.963180139363,False,
659,00_detergent,04_detergent,3,2,False,800,400.0,3585.712864279718,False,False
660,00_chocolate,05_chocolate,2,3,False,800,400.0,4764.591998132755,False,False
661,08_chocolate,singleton,2,0,,800,,2357.972412055651,False,
662,09_chocolate,singleton,3,0,,800,,2630.846216281154,False,
663,04_chocolate,singleton,1,0,,800,,1222.597633078519,False,
664,00_chocolate,09_chocolate,3,3,True,800,400.0,2640.839626205098,False,False
665,08_chocolate,singleton,1,0,,800,,2911.188664670214,False,
666,09_chocolate,singleton,3,0,,800,,4614.360053047337,False,
667,00_chocolate,06_chocolate,1,2,False,800,400.0,1592.6285308888662,False,False
668,00_chocolate,02_chocolate,2,3,False,800,400.0,594.988491940602,False,False
669,08_chocolate,singleton,2,0,,800,,4706.353502841768,False,
670,06_detergent,singleton,2,0,,800,,2248.6551674604407,False,
671,05_detergent,singleton,1,0,,800,,1569.8599604462784,False,
672,07_detergent,singleton,2,0,,800,,1573.2193675698306,False,
673,00_detergent,03_detergent,2,2,True,800,400.0,1701.1941708992342,False,False
674,00_detergent,02_detergent,3,3,True,800,400.0,3994.325535567567,False,False
675,05_detergent,singleton,3,0,,800,,3915.3696392295237,False,
676,03_detergent,singleton,1,0,,800,,946.1349161320945,False,
677,08_detergent,singleton,2,0,,800,,2359.9424046248823,False,
678,00_detergent,06_detergent,3,2,False,800,400.0,1559.123917362445,False,False
679,01_detergent,singleton,3,0,,800,,2281.555994359547,False,
680,00_chocolate,06_chocolate,2,2,True,800,400.0,4944.940638429217,False,False
681,01_chocolate,singleton,3,0,,800,,3259.720824671721,False,
682,05_chocolate,singleton,1,0,,800,,4554.637736061404,False,
683,08_chocolate,singleton,3,0,,800,,754.4975481988978,False,
684,00_chocolate,09_chocolate,3,1,False,800,400.0,3451.157531642221,False,False
685,01_chocolate,singleton,3,0,,800,,1075.6161960898949,False,
686,09_chocolate,singleton,3,0,,800,,3989.1170575642623,False,
687,04_chocolate,singleton,3,0,,800,,4340.132879288596,False,
688,01_chocolate,singleton,3,0,,800,,4100.012879059019,False,
689,00_chocolate,02_chocolate,1,3,False,800,400.0,603.8226010252406,False,False
690,08_detergent,singleton,1,0,,800,,2429.27062666416,False,
691,00_detergent,09_detergent,1,2,False,800,400.0,4776.963486797071,False,True
692,04_detergent,singleton,2,0,,800,,4487.248406218736,False,
693,03_detergent,singleton,2,0,,800,,3586.0120723280224,False,
694,00_detergent,03_detergent,2,2,True,800,400.0,3126.151024621433,False,False
695,06_detergent,singleton,1,0,,800,,2253.949143120185,False,
696,02_detergent,singleton,3,0,,800,,2786.9562571428296,True,
697,00_detergent,08_detergent,1,3,False,800,400.0,4726.698094595096,False,False
698,00_detergent,08_detergent,2,2,True,800,400.0,2357.996666656607,False,False
699,02_detergent,singleton,2,0,,800,,1126.7946526171113,False,
700,00_chocolate,03_chocolate,2,1,False,800,400.0,416.4624375521099,False,False
701,00_chocolate,06_chocolate,2,3,False,800,400.0,3901.1287982011186,False,False
702,02_chocolate,singleton,2,0,,800,,535.5565603055095,False,
703,09_chocolate,singleton,2,0,,800,,416.76860623430224,False,
704,03_chocolate,singleton,3,0,,800,,3165.092828800918,False,
705,06_chocolate,singleton,1,0,,800,,995.8350108592622,False,
706,05_chocolate,singleton,3,0,,800,,3864.2434834218784,False,
707,05_chocolate,singleton,1,0,,800,,3485.675596022867,False,
708,04_chocolate,singleton,3,0,,800,,1571.4407702787212,False,
709,00_chocolate,08_chocolate,3,3,True,800,400.0,1100.4845276850315,True,False
710,03_detergent,singleton,3,0,,800,,2429.686805174443,False,
711,07_detergent,singleton,1,0,,800,,1124.6721121761802,False,
712,00_detergent,02_detergent,3,1,False,800,400.0,4900.38835357625,False,False
713,00_detergent,01_detergent,3,1,False,800,400.0,1984.259194041123,False,False
714,00_detergent,02_detergent,3,2,False,800,400.0,1155.970132937162,True,False
715,00_detergent,06_detergent,3,3,True,800,400.0,1406.4988238767291,False,True
716,00_detergent,07_detergent,1,2,False,800,400.0,966.4195061017207,False,False
717,00_detergent,05_detergent,2,1,False,800,400.0,4642.97648889798,False,False
718,00_detergent,07_detergent,2,3,False,800,400.0,1707.644371541874,False,False
719,02_detergent,singleton,3,0,,800,,4201.972765064254,False,
720,00_chocolate,05_chocolate,1,1,True,800,400.0,1462.1087254764545,False,False
721,05_chocolate,singleton,1,0,,800,,1462.1087254764545,False,
722,01_chocolate,singleton,3,0,,800,,1992.5729405473012,False,
723,00_chocolate,01_chocolate,2,2,True,800,400.0,2617.5739893134264,True,False
724,00_chocolate,07_chocolate,3,2,False,800,400.0,1985.0189389776115,True,False
725,06_chocolate,singleton,2,0,,800,,2890.8220897843325,False,
726,09_chocolate,singleton,1,0,,800,,3143.9473075007363,True,
727,06_chocolate,singleton,1,0,,800,,4732.913389855155,False,
728,09_chocolate,singleton,3,0,,800,,3376.855851539417,False,
729,00_chocolate,08_chocolate,1,1,True,800,400.0,2911.188664670214,False,False
730,08_detergent,singleton,2,0,,800,,1927.204756983154,False,
731,00_detergent,05_detergent,1,3,False,800,400.0,3856.6070558783144,False,True
732,06_detergent,singleton,1,0,,800,,3621.519871744903,False,
733,00_detergent,06_detergent,2,2,True,800,400.0,557.1309647602916,False,False
734,07_detergent,singleton,2,0,,800,,4307.3405053048755,True,
735,08_detergent,singleton,2,0,,800,,2749.6898262196187,False,
736,08_detergent,singleton,2,0,,800,,2357.996666656607,False,
737,03_detergent,singleton,3,0,,800,,1508.4621079821486,True,
738,01_detergent,singleton,3,0,,800,,1984.259194041123,True,
739,00_detergent,07_detergent,2,2,True,800,400.0,2375.9230975369805,False,False
740,00_chocolate,08_chocolate,1,1,True,800,400.0,1866.9719541392205,False,False
741,00_chocolate,09_chocolate,2,2,True,800,400.0,2918.0522694660212,False,False
742,00_chocolate,09_chocolate,2,1,False,800,400.0,1910.410005310854,True,False
743,07_chocolate,singleton,2,0,,800,,4528.543990979601,False,
744,00_chocolate,09_chocolate,2,1,False,800,400.0,880.0346954464358,False,False
745,03_chocolate,singleton,3,0,,800,,3870.9198500490816,False,
746,00_chocolate,07_chocolate,2,1,False,800,400.0,1430.032303965964,False,False
747,00_chocolate,05_chocolate,2,1,False,800,400.0,1182.1669504431356,False,False
748,03_chocolate,singleton,1,0,,800,,423.7025389769691,False,
749,01_chocolate,singleton,2,0,,800,,4799.544344653688,False,
750,06_detergent,singleton,2,0,,800,,4924.781706204946,False,
751,00_detergent,02_detergent,1,3,False,800,400.0,4926.5374650622425,False,False
752,08_detergent,singleton,3,0,,800,,1189.8108342896082,False,
753,08_detergent,singleton,1,0,,800,,3257.279245273925,False,
754,02_detergent,singleton,2,0,,800,,4056.3797432829874,False,
755,00_detergent,02_detergent,2,2,True,800,400.0,4056.3797432829874,False,False
756,00_detergent,05_detergent,3,3,True,800,400.0,613.031136594632,False,False
757,01_detergent,singleton,3,0,,800,,1947.5869949512512,False,
758,00_detergent,05_detergent,1,2,False,800,400.0,930.4681279637335,False,False
759,04_detergent,singleton,2,0,,800,,4856.611068592414,False,
760,00_chocolate,02_chocolate,3,1,False,800,400.0,473.47633435135975,False,True
761,02_chocolate,singleton,2,0,,800,,1580.3540029337328,False,
762,00_chocolate,02_chocolate,1,2,False,800,400.0,2890.6406994241343,False,False
763,07_chocolate,singleton,3,0,,800,,4573.020818589485,False,
764,00_chocolate,04_chocolate,2,3,False,800,400.0,1553.1302300034622,False,False
765,00_chocolate,03_chocolate,3,1,False,800,400.0,4108.527823311693,False,False
766,00_chocolate,08_chocolate,1,1,True,800,400.0,2047.0699397299175,True,False
767,04_chocolate,singleton,3,0,,800,,4587.825572772328,True,
768,00_chocolate,04_chocolate,3,1,False,800,400.0,2438.4211651526293,False,False
769,09_chocolate,singleton,3,0,,800,,3822.4286956898923,False,
770,02_detergent,singleton,1,0,,800,,3197.27496411565,False,
771,01_detergent,singleton,3,0,,800,,2563.5552443455344,False,
772,00_detergent,09_detergent,1,1,True,800,400.0,3535.657992141813,False,False
773,00_detergent,06_detergent,1,1,True,800,400.0,4498.855696471723,False,False
774,00_detergent,09_detergent,1,3,False,800,400.0,4858.4440870840135,False,False
775,00_detergent,04_detergent,2,2,True,800,400.0,4985.781540020071,False,False
