,TARGET,PRODUCT,TARGET_ANGEL,PRODUCT_ANGEL,SAME_ANGEL,PRESENTATION TIME,IMAGE INTERVAL TIME,TRIALS INTERVAL TIME,TARGET_INVERTED,PRODUCT_INVERTED
383,03_detergent,singleton,3,0,,800,,3530.009195582251,False,
384,00_detergent,09_detergent,3,1,False,800,400.0,1593.2253646065565,False,False
385,08_detergent,singleton,3,0,,800,,1752.6550644635415,False,
386,00_chocolate,09_chocolate,2,2,True,800,400.0,2596.1695717249318,False,False
387,00_detergent,01_detergent,1,3,False,800,400.0,2209.374776659375,False,True
388,04_detergent,singleton,1,0,,800,,3957.673110133529,False,
389,00_chocolate,03_chocolate,1,2,False,800,400.0,1030.444663848251,False,True
390,00_detergent,02_detergent,3,2,False,800,400.0,4798.672693021475,False,False
391,00_chocolate,07_chocolate,3,3,True,800,400.0,1883.8152746872142,False,False
392,01_chocolate,singleton,2,0,,800,,673.0043751653313,False,
393,08_chocolate,singleton,3,0,,800,,2214.5876150389768,False,
394,00_chocolate,09_chocolate,1,2,False,800,400.0,1961.3931839150616,True,False
395,03_detergent,singleton,2,0,,800,,2769.433396046362,False,
396,00_detergent,01_detergent,1,3,False,800,400.0,4762.5256806056,True,False
397,09_detergent,singleton,2,0,,800,,1343.5489248552626,True,
398,00_chocolate,03_chocolate,3,2,False,800,400.0,4186.555556222076,True,False
399,00_chocolate,05_chocolate,2,1,False,800,400.0,4838.18312016292,False,False
400,00_chocolate,02_chocolate,1,1,True,800,400.0,642.155971863545,True,False
401,07_detergent,singleton,1,0,,800,,3472.160771117739,False,
402,00_detergent,02_detergent,1,2,False,800,400.0,752.1240906914554,False,False
403,00_detergent,02_detergent,3,3,True,800,400.0,2033.423429925567,False,False
404,00_detergent,07_detergent,3,2,False,800,400.0,1157.2568444084768,True,False
405,01_detergent,singleton,1,0,,800,,4762.5256806056,True,
406,00_detergent,05_detergent,3,2,False,800,400.0,498.94368435215927,True,False
407,00_detergent,07_detergent,2,3,False,800,400.0,495.1129353162585,True,False
408,00_detergent,06_detergent,3,3,True,800,400.0,4712.2266905623865,False,False
409,00_chocolate,09_chocolate,3,2,False,800,400.0,654.1194815954674,True,False
410,01_chocolate,singleton,1,0,,800,,1647.9421012815324,False,
411,07_detergent,singleton,3,0,,800,,3054.035682114584,False,
412,00_chocolate,09_chocolate,1,3,False,800,400.0,4964.22518246267,False,False
413,02_chocolate,singleton,3,0,,800,,2326.7841041777174,False,
414,00_chocolate,03_chocolate,1,3,False,800,400.0,422.89119033937544,False,False
415,00_chocolate,06_chocolate,1,3,False,800,400.0,970.9794933340637,False,False
416,00_chocolate,05_chocolate,1,2,False,800,400.0,2881.850023142473,False,True
417,02_detergent,singleton,1,0,,800,,4584.293251516224,False,
418,00_chocolate,05_chocolate,2,1,False,800,400.0,2285.9186614372693,False,True
419,00_chocolate,03_chocolate,2,2,True,800,400.0,1069.825662296026,False,False
420,08_chocolate,singleton,2,0,,800,,3139.592213995572,False,
421,06_detergent,singleton,3,0,,800,,860.6248903158926,False,
422,00_chocolate,08_chocolate,2,2,True,800,400.0,832.9414936394996,False,True
423,07_detergent,singleton,2,0,,800,,1275.612177951551,False,
424,00_detergent,05_detergent,2,3,False,800,400.0,903.0886715385914,False,False
425,00_chocolate,01_chocolate,3,1,False,800,400.0,1577.642055496263,True,False
426,00_detergent,07_detergent,3,2,False,800,400.0,1808.537965558781,False,False
427,00_chocolate,01_chocolate,3,3,True,800,400.0,1809.9506910583634,False,False
428,00_detergent,05_detergent,1,1,True,800,400.0,2233.6919484409254,True,False
429,08_detergent,singleton,3,0,,800,,2694.6571687666656,False,
430,00_detergent,06_detergent,1,3,False,800,400.0,3159.59925230082,False,False
431,00_chocolate,08_chocolate,2,1,False,800,400.0,4242.328927132947,False,False
432,00_chocolate,02_chocolate,1,1,True,800,400.0,1543.2463090045783,False,False
433,00_detergent,05_detergent,2,2,True,800,400.0,1206.1951388127568,False,False
434,06_detergent,singleton,2,0,,800,,2705.7041380840346,False,
435,04_chocolate,singleton,2,0,,800,,3430.953280357618,False,
436,07_detergent,singleton,3,0,,800,,3508.094488058481,True,
437,05_detergent,singleton,3,0,,800,,1254.5224891052271,False,
438,05_detergent,singleton,2,0,,800,,2948.208751389598,False,
439,00_detergent,09_detergent,1,2,False,800,400.0,4132.057292258696,False,False
440,04_chocolate,singleton,3,0,,800,,2823.3544694815146,False,
441,08_chocolate,singleton,2,0,,800,,832.9414936394996,True,
442,02_chocolate,singleton,3,0,,800,,4201.921056483492,True,
443,07_chocolate,singleton,1,0,,800,,4839.943220488716,True,
444,00_chocolate,01_chocolate,1,1,True,800,400.0,767.4365281023255,True,False
445,01_detergent,singleton,1,0,,800,,1212.8610467330714,False,
446,05_chocolate,singleton,3,0,,800,,830.4641756563003,True,
447,06_detergent,singleton,3,0,,800,,1392.3098875474807,False,
448,07_detergent,singleton,1,0,,800,,614.9700568105595,False,
449,05_chocolate,singleton,1,0,,800,,1727.2153139990842,True,
450,00_detergent,01_detergent,1,1,True,800,400.0,3786.582822132403,False,False
451,01_chocolate,singleton,2,0,,800,,1827.012267060544,False,
452,00_chocolate,07_chocolate,1,3,False,800,400.0,2749.3851790578137,False,False
453,00_chocolate,05_chocolate,1,3,False,800,400.0,1285.3913905315599,False,False
454,01_chocolate,singleton,2,0,,800,,1068.8109987544697,False,
455,00_detergent,01_detergent,3,3,True,800,400.0,532.5878661284708,False,True
456,04_chocolate,singleton,3,0,,800,,1721.297703389719,False,
457,00_chocolate,02_chocolate,2,1,False,800,400.0,2946.3429421823885,False,False
458,00_chocolate,05_chocolate,2,1,False,800,400.0,1362.1933904308007,False,False
459,06_detergent,singleton,1,0,,800,,2698.7872616035233,False,
460,00_detergent,09_detergent,2,3,False,800,400.0,1936.813334487246,False,False
461,05_detergent,singleton,3,0,,800,,2564.683525553401,False,
462,00_chocolate,06_chocolate,3,1,False,800,400.0,2449.4534463995265,False,False
463,00_chocolate,04_chocolate,2,3,False,800,400.0,1401.848861160613,False,True
464,05_detergent,singleton,2,0,,800,,4836.771009852788,False,
465,08_detergent,singleton,2,0,,800,,3289.5956324087374,False,
466,00_chocolate,02_chocolate,3,2,False,800,400.0,2371.0106351607856,False,False
467,08_chocolate,singleton,3,0,,800,,2314.2659257790624,False,
468,09_detergent,singleton,2,0,,800,,3187.8148332002947,False,
469,09_chocolate,singleton,2,0,,800,,2681.041689843528,False,
470,08_detergent,singleton,3,0,,800,,782.7632838299324,False,
471,02_detergent,singleton,1,0,,800,,2377.8716412685803,False,
472,00_detergent,01_detergent,3,3,True,800,400.0,641.1849886727351,False,False
473,00_detergent,08_detergent,2,1,False,800,400.0,1003.9093000054116,False,False
474,05_detergent,singleton,3,0,,800,,4465.261791878373,False,
475,09_detergent,singleton,2,0,,800,,1029.7410850461304,False,
476,00_chocolate,01_chocolate,3,3,True,800,400.0,809.4485839987158,False,False
477,00_detergent,03_detergent,3,3,True,800,400.0,1983.4099739345343,True,False
478,00_detergent,03_detergent,3,2,False,800,400.0,963.6431696879779,False,False
479,00_detergent,07_detergent,3,3,True,800,400.0,745.3814242601095,False,True
480,00_detergent,05_detergent,2,2,True,800,400.0,4836.771009852788,False,False
481,00_chocolate,07_chocolate,2,2,True,800,400.0,3491.070520374451,False,False
482,00_detergent,09_detergent,2,2,True,800,400.0,1809.3319204154432,False,False
483,04_chocolate,singleton,1,0,,800,,3841.6252333009684,False,
484,09_chocolate,singleton,2,0,,800,,2596.1695717249318,True,
485,00_detergent,02_detergent,3,3,True,800,400.0,4592.575299837176,False,False
486,09_chocolate,singleton,1,0,,800,,2073.274835680507,False,
487,04_detergent,singleton,3,0,,800,,3500.871930971212,True,
488,06_detergent,singleton,1,0,,800,,2322.852606491011,False,
489,04_detergent,singleton,1,0,,800,,3170.2412249153094,False,
490,05_chocolate,singleton,3,0,,800,,4248.863999411339,False,
491,03_chocolate,singleton,3,0,,800,,4303.271974470032,False,
492,08_chocolate,singleton,3,0,,800,,1837.91853964638,False,
493,00_detergent,04_detergent,2,3,False,800,400.0,3686.126369165719,False,False
494,04_chocolate,singleton,2,0,,800,,3955.8364577528664,False,
495,09_detergent,singleton,2,0,,800,,2243.0117868120105,False,
496,00_chocolate,01_chocolate,1,3,False,800,400.0,2978.27618386844,False,True
497,03_chocolate,singleton,1,0,,800,,1030.444663848251,False,
498,00_chocolate,04_chocolate,2,3,False,800,400.0,1203.6454888786961,False,False
499,04_chocolate,singleton,2,0,,800,,4785.0763456275945,False,
500,00_detergent,04_detergent,1,1,True,800,400.0,2674.2697685953804,False,False
501,00_detergent,02_detergent,1,1,True,800,400.0,4039.8913883803616,False,False
502,05_chocolate,singleton,2,0,,800,,1362.1933904308007,False,
503,01_detergent,singleton,3,0,,800,,598.8499182995195,False,
504,00_detergent,02_detergent,2,3,False,800,400.0,3028.011525574301,False,False
505,09_chocolate,singleton,2,0,,800,,600.8556193602235,False,
506,00_detergent,08_detergent,1,2,False,800,400.0,3591.237125172275,False,False
507,02_chocolate,singleton,1,0,,800,,3469.5443932834064,False,
508,00_chocolate,09_chocolate,3,2,False,800,400.0,4930.175677119862,False,False
509,05_detergent,singleton,1,0,,800,,2589.5718206001065,False,
510,02_chocolate,singleton,2,0,,800,,4181.389243241984,True,
511,03_detergent,singleton,3,0,,800,,947.1723218873713,False,
512,05_chocolate,singleton,1,0,,800,,979.6342293527764,False,
513,00_detergent,06_detergent,2,1,False,800,400.0,1650.1562784755063,True,False
514,06_chocolate,singleton,1,0,,800,,1572.6569917270162,False,
515,07_detergent,singleton,1,0,,800,,1639.2815067017411,False,
516,07_detergent,singleton,1,0,,800,,2455.9702898368114,False,
517,06_detergent,singleton,1,0,,800,,3869.1349655548916,True,
518,00_chocolate,02_chocolate,3,1,False,800,400.0,1372.4166092803812,False,False
519,00_detergent,09_detergent,2,1,False,800,400.0,2854.5497179694466,False,True
520,00_detergent,05_detergent,3,1,False,800,400.0,2564.683525553401,False,False
521,00_detergent,02_detergent,2,2,True,800,400.0,1129.9839614716084,True,False
522,00_detergent,02_detergent,2,1,False,800,400.0,1248.9241870917888,False,False
523,00_detergent,03_detergent,1,2,False,800,400.0,4576.233285177025,False,True
524,07_chocolate,singleton,2,0,,800,,3527.181584246195,False,
525,00_chocolate,05_chocolate,1,3,False,800,400.0,979.6342293527764,False,False
526,06_detergent,singleton,2,0,,800,,426.3259394184155,False,
527,09_chocolate,singleton,3,0,,800,,1174.4263172366186,False,
528,09_detergent,singleton,2,0,,800,,2555.775274315085,False,
529,00_detergent,07_detergent,2,1,False,800,400.0,1275.612177951551,False,False
530,00_detergent,06_detergent,1,2,False,800,400.0,1480.9094809205583,False,False
531,00_detergent,09_detergent,3,3,True,800,400.0,2670.586858845562,True,False
532,07_chocolate,singleton,2,0,,800,,2225.2692651856332,False,
533,07_detergent,singleton,3,0,,800,,745.3814242601095,False,
534,02_chocolate,singleton,3,0,,800,,787.8857317530607,False,
535,01_chocolate,singleton,2,0,,800,,2410.9768950900148,False,
536,09_detergent,singleton,2,0,,800,,4786.389148692371,False,
537,02_chocolate,singleton,2,0,,800,,2397.0785241489966,False,
538,08_detergent,singleton,3,0,,800,,1232.3586583201322,False,
539,00_detergent,01_detergent,3,3,True,800,400.0,1435.6994471533726,False,True
540,00_chocolate,08_chocolate,2,2,True,800,400.0,3888.4254624071837,False,False
541,09_detergent,singleton,2,0,,800,,1784.2955506820415,False,
542,00_chocolate,05_chocolate,3,1,False,800,400.0,3718.4498165855393,False,True
543,00_chocolate,08_chocolate,2,3,False,800,400.0,1290.699708526479,True,False
544,00_chocolate,06_chocolate,3,1,False,800,400.0,568.8863527021147,False,False
545,09_detergent,singleton,1,0,,800,,1637.6266747599461,False,
546,00_detergent,08_detergent,1,1,True,800,400.0,2117.1189661256285,False,False
547,00_detergent,07_detergent,3,1,False,800,400.0,1930.5521793980363,False,True
548,00_detergent,03_detergent,3,1,False,800,400.0,4416.8687053155045,False,True
549,00_detergent,01_detergent,1,2,False,800,400.0,4528.651214729033,False,False
550,00_chocolate,05_chocolate,2,2,True,800,400.0,726.2859617936745,False,False
551,00_detergent,08_detergent,1,2,False,800,400.0,1494.859174975267,True,False
552,05_detergent,singleton,3,0,,800,,4395.843495486772,False,
553,04_chocolate,singleton,1,0,,800,,3085.7390499771946,False,
554,08_detergent,singleton,1,0,,800,,2938.4850676715096,True,
555,08_detergent,singleton,2,0,,800,,2206.83151132472,False,
556,09_detergent,singleton,1,0,,800,,3204.2233931902497,False,
557,02_detergent,singleton,3,0,,800,,1116.1270677125908,False,
558,01_detergent,singleton,3,0,,800,,1843.3886257118106,False,
559,07_detergent,singleton,3,0,,800,,4345.030276420918,False,
560,03_chocolate,singleton,1,0,,800,,3589.5168420554487,False,
561,00_chocolate,04_chocolate,1,1,True,800,400.0,3841.6252333009684,False,False
562,09_detergent,singleton,3,0,,800,,1827.6633872809066,False,
563,00_detergent,01_detergent,3,3,True,800,400.0,598.8499182995195,False,False
564,09_detergent,singleton,1,0,,800,,501.3527694435252,False,
565,00_chocolate,03_chocolate,1,2,False,800,400.0,3589.5168420554487,False,False
566,00_detergent,03_detergent,3,3,True,800,400.0,1006.3282379900816,False,False
567,00_chocolate,06_chocolate,3,2,False,800,400.0,1400.6988722843555,False,False
568,03_detergent,singleton,3,0,,800,,764.6106032062594,False,
569,00_detergent,02_detergent,1,2,False,800,400.0,1078.512565356339,False,False
570,00_chocolate,02_chocolate,3,3,True,800,400.0,787.8857317530607,False,False
571,04_chocolate,singleton,2,0,,800,,3880.8095093883926,False,
572,00_chocolate,04_chocolate,3,2,False,800,400.0,2859.8343178758937,False,False
573,00_detergent,03_detergent,3,2,False,800,400.0,2843.4774501996176,False,False
574,00_chocolate,07_chocolate,1,2,False,800,400.0,1351.7802038412856,False,False
575,00_chocolate,07_chocolate,1,1,True,800,400.0,4693.95169323197,True,False
576,00_chocolate,09_chocolate,3,3,True,800,400.0,720.6512548614226,False,False
577,08_detergent,singleton,2,0,,800,,1243.8223403416816,False,
578,00_detergent,08_detergent,1,3,False,800,400.0,4163.72882506128,False,True
579,06_chocolate,singleton,3,0,,800,,3073.676309842758,False,
580,03_chocolate,singleton,1,0,,800,,4462.1587242952955,False,
581,08_detergent,singleton,1,0,,800,,2780.790988744302,False,
582,00_chocolate,01_chocolate,3,1,False,800,400.0,3232.1702773690513,False,False
583,00_chocolate,05_chocolate,1,1,True,800,400.0,4417.043875739796,False,False
584,04_detergent,singleton,1,0,,800,,2018.3524389905062,False,
585,09_detergent,singleton,2,0,,800,,2854.5497179694466,False,
586,00_chocolate,04_chocolate,2,3,False,800,400.0,2301.874929861041,False,False
587,00_detergent,03_detergent,3,1,False,800,400.0,764.6106032062594,False,False
588,00_chocolate,04_chocolate,3,3,True,800,400.0,1810.9324762654185,False,False
589,03_detergent,singleton,1,0,,800,,4113.011611230104,False,
590,00_detergent,06_detergent,1,2,False,800,400.0,3869.1349655548916,False,False
591,00_chocolate,06_chocolate,1,2,False,800,400.0,1854.3309255983565,True,False
592,03_chocolate,singleton,2,0,,800,,2995.052458064661,False,
593,00_chocolate,09_chocolate,2,3,False,800,400.0,2681.041689843528,False,False
594,00_detergent,06_detergent,1,1,True,800,400.0,2698.7872616035233,True,False
595,06_detergent,singleton,1,0,,800,,1803.1627283225355,False,
596,00_detergent,06_detergent,1,1,True,800,400.0,3822.9124952356337,False,False
597,02_detergent,singleton,1,0,,800,,752.1240906914554,True,
598,07_detergent,singleton,1,0,,800,,1092.091438363706,True,
599,06_chocolate,singleton,3,0,,800,,568.8863527021147,True,
600,00_detergent,02_detergent,2,2,True,800,400.0,543.1889127168868,False,False
601,00_detergent,09_detergent,3,2,False,800,400.0,1827.6633872809066,False,False
602,00_chocolate,06_chocolate,2,3,False,800,400.0,4097.940106389677,False,False
603,06_chocolate,singleton,2,0,,800,,846.1285330802953,False,
604,00_detergent,05_detergent,2,3,False,800,400.0,3020.9947617170596,False,False
605,07_detergent,singleton,3,0,,800,,572.5376294981338,False,
606,00_chocolate,02_chocolate,3,3,True,800,400.0,1673.67639634568,False,False
607,08_chocolate,singleton,1,0,,800,,899.3416028253293,False,
608,00_chocolate,06_chocolate,2,2,True,800,400.0,1111.4894077953759,False,False
609,00_chocolate,05_chocolate,3,1,False,800,400.0,4248.863999411339,False,False
610,03_chocolate,singleton,3,0,,800,,3168.0248172687257,False,
611,06_chocolate,singleton,1,0,,800,,3121.0294649180505,False,
612,04_detergent,singleton,2,0,,800,,3722.3033611286623,True,
613,00_detergent,01_detergent,1,2,False,800,400.0,1212.8610467330714,False,False
614,00_chocolate,02_chocolate,3,1,False,800,400.0,1180.6812700271546,False,False
615,02_chocolate,singleton,3,0,,800,,921.1801978431067,False,
616,00_chocolate,02_chocolate,2,3,False,800,400.0,4454.835862112497,False,True
617,05_detergent,singleton,1,0,,800,,2233.6919484409254,False,
618,01_chocolate,singleton,3,0,,800,,809.4485839987158,True,
619,01_detergent,singleton,2,0,,800,,1429.9276582097168,False,
620,00_chocolate,06_chocolate,2,2,True,800,400.0,3180.6950239745465,False,False
621,00_chocolate,08_chocolate,3,3,True,800,400.0,2214.5876150389768,True,False
622,00_chocolate,04_chocolate,1,1,True,800,400.0,3089.558170252423,False,False
623,00_chocolate,09_chocolate,1,2,False,800,400.0,480.0572645643459,False,True
624,01_detergent,singleton,3,0,,800,,2089.1976574716123,False,
625,00_chocolate,04_chocolate,2,3,False,800,400.0,4849.205506603211,True,False
626,00_chocolate,03_chocolate,3,3,True,800,400.0,1726.336980086511,False,False
627,00_chocolate,09_chocolate,1,3,False,800,400.0,4128.904728225565,False,False
628,06_detergent,singleton,1,0,,800,,1480.9094809205583,False,
629,00_detergent,04_detergent,3,3,True,800,400.0,2877.0526349475986,False,True
630,00_chocolate,07_chocolate,3,1,False,800,400.0,3786.9231912866157,False,False
631,00_detergent,03_detergent,3,3,True,800,400.0,2094.5516343702293,False,False
632,00_detergent,06_detergent,3,3,True,800,400.0,635.7555019013245,True,False
633,00_chocolate,02_chocolate,2,1,False,800,400.0,4995.010579771052,True,False
634,04_detergent,singleton,2,0,,800,,1268.9316422864179,False,
635,07_detergent,singleton,1,0,,800,,2677.918968929927,True,
636,00_detergent,08_detergent,3,2,False,800,400.0,4719.995047680167,False,True
637,09_detergent,singleton,3,0,,800,,4810.128276240377,False,
638,05_detergent,singleton,2,0,,800,,1148.036399447109,False,
639,00_detergent,08_detergent,1,3,False,800,400.0,2740.321491234461,False,False
640,03_detergent,singleton,1,0,,800,,4238.799135427076,False,
641,06_chocolate,singleton,3,0,,800,,4609.889852126346,False,
642,00_chocolate,08_chocolate,1,1,True,800,400.0,3626.418189155931,False,False
643,09_chocolate,singleton,3,0,,800,,720.6512548614226,False,
644,01_chocolate,singleton,1,0,,800,,2864.7119888970456,False,
645,09_chocolate,singleton,3,0,,800,,654.1194815954674,False,
646,02_detergent,singleton,3,0,,800,,749.1073788005979,False,
647,08_chocolate,singleton,1,0,,800,,4169.335410911105,False,
648,09_detergent,singleton,2,0,,800,,4250.234087773156,False,
649,07_detergent,singleton,2,0,,800,,4134.014378081988,False,
650,00_detergent,03_detergent,1,2,False,800,400.0,1945.4051495900217,False,False
651,00_detergent,01_detergent,2,2,True,800,400.0,1441.2699955692858,False,True
652,01_detergent,singleton,3,0,,800,,641.1849886727351,False,
653,05_detergent,singleton,2,0,,800,,903.0886715385914,False,
654,03_detergent,singleton,1,0,,800,,4411.711953521069,False,
655,00_chocolate,04_chocolate,2,3,False,800,400.0,3501.012218746951,False,False
656,07_chocolate,singleton,1,0,,800,,3820.2125005083003,False,
657,02_chocolate,singleton,1,0,,800,,1543.2463090045783,False,
658,00_chocolate,04_chocolate,3,3,True,800,400.0,3113.5980281618054,False,False
659,00_chocolate,09_chocolate,2,2,True,800,400.0,4351.287426490526,False,False
660,07_chocolate,singleton,3,0,,800,,2354.0288475847096,False,
661,00_detergent,08_detergent,1,2,False,800,400.0,626.316613267979,True,False
662,00_chocolate,08_chocolate,2,3,False,800,400.0,3791.4078362982,False,False
663,06_chocolate,singleton,2,0,,800,,3180.6950239745465,False,
664,04_detergent,singleton,1,0,,800,,2330.631979455373,False,
665,00_chocolate,08_chocolate,3,1,False,800,400.0,1837.91853964638,False,False
666,09_chocolate,singleton,2,0,,800,,4351.287426490526,False,
667,01_chocolate,singleton,3,0,,800,,1577.642055496263,True,
668,00_detergent,05_detergent,3,1,False,800,400.0,2378.2624648251494,True,False
669,03_chocolate,singleton,3,0,,800,,4186.555556222076,False,
670,07_detergent,singleton,1,0,,800,,905.1980387447243,False,
671,03_detergent,singleton,2,0,,800,,3403.6329179306836,False,
672,09_chocolate,singleton,2,0,,800,,2459.9480941811416,False,
673,07_chocolate,singleton,2,0,,800,,4873.520505268192,False,
674,06_detergent,singleton,3,0,,800,,2700.7638412785464,False,
675,00_chocolate,04_chocolate,3,3,True,800,400.0,2823.3544694815146,False,False
676,00_detergent,09_detergent,3,2,False,800,400.0,4307.959542048843,True,False
677,07_chocolate,singleton,2,0,,800,,1092.075687918808,True,
678,00_detergent,04_detergent,3,3,True,800,400.0,2021.2632816644184,False,False
679,03_detergent,singleton,1,0,,800,,4576.233285177025,False,
680,00_chocolate,03_chocolate,2,2,True,800,400.0,1923.975023278039,False,False
681,04_chocolate,singleton,2,0,,800,,1401.848861160613,False,
682,03_detergent,singleton,3,0,,800,,2094.5516343702293,False,
683,00_chocolate,04_chocolate,2,3,False,800,400.0,3880.8095093883926,True,False
684,00_chocolate,03_chocolate,1,3,False,800,400.0,2040.9419858659421,False,False
685,01_detergent,singleton,1,0,,800,,4528.651214729033,False,
686,00_chocolate,07_chocolate,3,1,False,800,400.0,4610.588061377849,True,False
687,05_detergent,singleton,3,0,,800,,1620.6206803313876,False,
688,02_chocolate,singleton,2,0,,800,,2946.3429421823885,False,
689,08_detergent,singleton,1,0,,800,,4163.72882506128,False,
690,09_detergent,singleton,3,0,,800,,3314.859036879049,False,
691,02_chocolate,singleton,1,0,,800,,3971.2497026185288,False,
692,02_detergent,singleton,1,0,,800,,4039.8913883803616,False,
693,08_chocolate,singleton,1,0,,800,,1208.1580563274074,False,
694,00_detergent,08_detergent,1,2,False,800,400.0,2780.790988744302,False,True
695,02_detergent,singleton,3,0,,800,,4592.575299837176,False,
696,02_detergent,singleton,2,0,,800,,1247.3117628374916,True,
697,05_detergent,singleton,3,0,,800,,4713.713711414145,False,
698,00_detergent,07_detergent,3,1,False,800,400.0,648.8053674219909,False,False
699,00_chocolate,03_chocolate,2,1,False,800,400.0,4255.598946007929,False,False
700,00_chocolate,05_chocolate,2,3,False,800,400.0,3191.8551303595546,False,False
701,09_detergent,singleton,3,0,,800,,2670.586858845562,False,
702,00_detergent,05_detergent,3,1,False,800,400.0,4888.823112156457,False,False
703,00_chocolate,06_chocolate,3,2,False,800,400.0,4609.889852126346,False,False
704,00_chocolate,09_chocolate,1,1,True,800,400.0,643.6132718280722,False,True
705,03_detergent,singleton,3,0,,800,,3632.206952544391,False,
706,00_chocolate,03_chocolate,2,1,False,800,400.0,4343.9142778596115,False,False
707,09_detergent,singleton,2,0,,800,,2885.8749571316016,False,
708,00_chocolate,02_chocolate,2,2,True,800,400.0,762.6809621429531,False,False
709,05_chocolate,singleton,2,0,,800,,848.9633460743689,False,
710,04_chocolate,singleton,2,0,,800,,4094.7680909097353,False,
711,09_chocolate,singleton,3,0,,800,,2095.9360977955516,False,
712,09_chocolate,singleton,3,0,,800,,4134.9293728963585,True,
713,00_chocolate,09_chocolate,1,2,False,800,400.0,1934.9736477695287,False,False
714,06_chocolate,singleton,1,0,,800,,1107.800669199386,True,
715,00_chocolate,05_chocolate,2,2,True,800,400.0,848.9633460743689,False,False
716,01_chocolate,singleton,3,0,,800,,3232.1702773690513,False,
717,00_chocolate,02_chocolate,1,1,True,800,400.0,1683.1558454846704,False,False
718,01_chocolate,singleton,1,0,,800,,3257.8228962063263,False,
719,00_chocolate,09_chocolate,3,2,False,800,400.0,1174.4263172366186,False,False
720,00_chocolate,01_chocolate,1,3,False,800,400.0,1647.9421012815324,False,True
721,01_chocolate,singleton,3,0,,800,,1809.9506910583634,False,
722,08_chocolate,singleton,2,0,,800,,2816.604938901239,False,
723,00_detergent,02_detergent,2,1,False,800,400.0,3252.7482749289034,False,False
724,04_chocolate,singleton,2,0,,800,,2301.874929861041,False,
725,05_chocolate,singleton,2,0,,800,,4182.921590458868,False,
726,07_detergent,singleton,1,0,,800,,4264.297157382968,False,
727,01_chocolate,singleton,1,0,,800,,2978.27618386844,False,
728,00_detergent,09_detergent,3,1,False,800,400.0,4223.2826423689085,False,False
729,00_chocolate,02_chocolate,2,2,True,800,400.0,889.0832059474862,False,False
730,04_chocolate,singleton,1,0,,800,,3089.558170252423,False,
731,08_chocolate,singleton,2,0,,800,,2082.258640477377,True,
732,09_detergent,singleton,3,0,,800,,4109.417064582903,False,
733,00_detergent,09_detergent,1,1,True,800,400.0,3204.2233931902497,False,False
734,00_detergent,02_detergent,1,3,False,800,400.0,3695.834074307242,False,False
735,00_chocolate,06_chocolate,3,3,True,800,400.0,951.2736119064479,False,False
736,00_chocolate,07_chocolate,3,3,True,800,400.0,4087.9239717762043,False,False
737,00_detergent,08_detergent,3,2,False,800,400.0,2694.6571687666656,False,False
738,05_detergent,singleton,1,0,,800,,4115.143647329759,False,
739,03_chocolate,singleton,2,0,,800,,1136.3957674195033,False,
740,01_detergent,singleton,2,0,,800,,4844.314235784477,False,
741,00_detergent,06_detergent,3,3,True,800,400.0,1981.337898225794,False,False
742,00_chocolate,04_chocolate,2,3,False,800,400.0,3430.953280357618,False,False
743,03_chocolate,singleton,2,0,,800,,2613.5686336906074,True,
744,06_detergent,singleton,3,0,,800,,4628.970850783024,False,
745,00_detergent,01_detergent,2,1,False,800,400.0,1919.45189347385,False,True
746,04_detergent,singleton,3,0,,800,,2811.0989303192055,False,
747,00_chocolate,05_chocolate,3,3,True,800,400.0,1787.2568441958413,False,True
748,04_detergent,singleton,3,0,,800,,506.11107734831995,False,
749,05_chocolate,singleton,3,0,,800,,1787.2568441958413,True,
750,00_detergent,01_detergent,2,1,False,800,400.0,4844.314235784477,False,False
751,04_detergent,singleton,1,0,,800,,3802.7735014126924,False,
752,02_detergent,singleton,2,0,,800,,1129.9839614716084,False,
753,00_detergent,02_detergent,1,3,False,800,400.0,2377.8716412685803,False,False
754,05_chocolate,singleton,3,0,,800,,1281.1939859804852,False,
755,02_chocolate,singleton,3,0,,800,,1372.4166092803812,False,
756,07_chocolate,singleton,3,0,,800,,1883.8152746872142,False,
757,06_chocolate,singleton,3,0,,800,,2449.4534463995265,False,
758,03_chocolate,singleton,1,0,,800,,2040.9419858659421,False,
759,00_chocolate,08_chocolate,3,3,True,800,400.0,4472.079597939107,False,False
760,00_chocolate,07_chocolate,2,1,False,800,400.0,4608.409141356723,False,False
761,02_detergent,singleton,2,0,,800,,3975.6476879353004,False,
762,03_detergent,singleton,3,0,,800,,1331.4496102819749,False,
763,04_chocolate,singleton,2,0,,800,,3501.012218746951,False,
764,00_detergent,07_detergent,1,1,True,800,400.0,1639.2815067017411,False,False
765,00_chocolate,09_chocolate,1,1,True,800,400.0,1812.7117366334012,False,False
766,03_chocolate,singleton,1,0,,800,,4646.501257956804,False,
767,00_detergent,09_detergent,3,1,False,800,400.0,3314.859036879049,False,False
768,00_detergent,07_detergent,1,3,False,800,400.0,2677.918968929927,False,False
769,00_chocolate,01_chocolate,1,1,True,800,400.0,2864.7119888970456,False,True
770,00_detergent,03_detergent,1,2,False,800,400.0,3734.358231374012,True,False
771,08_chocolate,singleton,3,0,,800,,738.3254651199902,False,
772,02_detergent,singleton,3,0,,800,,1312.8363054437277,False,
